image_id,relative_path,filename,extension,file_size_bytes,session_guess,session_id,date_guess,quality_band,source_group,group_id,label,label_status,relation_note,candidate_groups,sequence_guess,sequence_source,sequence_confidence,width,height,image_format,read_status,sha256,side,crop_status,review_status,candidate_cluster,confirmed_identity,individual_id,split,cluster,cluster_probability
IMG_217f3610fa912f0b,03/80 and above/06/0299_20140417_HBi_03_RAY_0901.JPG,0299_20140417_HBi_03_RAY_0901.JPG,.jpg,5739417,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0299_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,51e4c6121bfd136b1bfb29efc72f29c0df7a11f4574525ccb8af11611254d500,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_09c470048aa5a620,03/80 and above/06/0300_20140417_HBi_03_RAY_0902.JPG,0300_20140417_HBi_03_RAY_0902.JPG,.jpg,5706292,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0300_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,208f37e23e8760a9e3d45a7c8d401b622fc71b15f40567e7028fdd357dc4a1e1,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_3bce13f24905ae1f,03/80 and above/06/0327_20140417_HBi_03_RAY_0945.JPG,0327_20140417_HBi_03_RAY_0945.JPG,.jpg,6303689,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0327_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,41791b818aa55278b3676cdfb6558cc4eb5ee7b3c8a6d5a388dc914a383c31f8,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_53fa9fc0de5e468b,03/80 and above/06/0328_20140417_HBi_03_RAY_0946.JPG,0328_20140417_HBi_03_RAY_0946.JPG,.jpg,6316355,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0328_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,c654f55d6030b22d1243a69f51b6c7e1c715d1802e506d1f407438388e539102,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_8ceb68df4b59d29e,03/80 and above/06/0679_20140417_HBi_03_RAY_1554.JPG,0679_20140417_HBi_03_RAY_1554.JPG,.jpg,5886324,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0679_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,56d82110e69600099339f7aa4012a3a51d6ac9ad0c427e98770a492a79900837,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_1b5b525951012d97,03/80 and above/06/0680_20140417_HBi_03_RAY_1555.JPG,0680_20140417_HBi_03_RAY_1555.JPG,.jpg,5684570,3,3,2014-04-17,80_and_above,06,6.0,03_06,labeled,,,03::0680_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,0c0bd5d538affc9e2a7d9b49587545ea8888e72baf8589cee9ba306d8a42fd3a,unknown,pending,unreviewed,,,03_6.0,labeled,1,1.0
IMG_0543681d5ed37dc7,03/80 and above/07/0231_20140417_HBi_03_RAY_0799.JPG,0231_20140417_HBi_03_RAY_0799.JPG,.jpg,2253036,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0231_20140417_HBi_03_RAY,filename_trailing_number,medium,3237,1152,JPEG,readable,8ad92f543977f82270c86f98a77aadc43d02945cae4480c45fcd58f2da54db4d,unknown,pending,unreviewed,,,03_7.0,labeled,-1,0.0
IMG_f4b55c978d9b27ad,03/80 and above/07/0244_20140417_HBi_03_RAY_0824.JPG,0244_20140417_HBi_03_RAY_0824.JPG,.jpg,2572047,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0244_20140417_HBi_03_RAY,filename_trailing_number,medium,3069,1535,JPEG,readable,f67f56f91441d13c55c24778b7d69983c5c36e03c20fdb4d792e2ee7c844da60,unknown,pending,unreviewed,,,03_7.0,labeled,-1,0.0
IMG_90abd8938b874a0c,03/80 and above/07/0245_20140417_HBi_03_RAY_0825.JPG,0245_20140417_HBi_03_RAY_0825.JPG,.jpg,5487102,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0245_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b31f1befacc7754a493365d22469335510205f4a82beaac7edc9ef936828b9fa,unknown,pending,unreviewed,,,03_7.0,labeled,1,0.9705183820696712
IMG_08faeb63ca8035ce,03/80 and above/07/0253_20140417_HBi_03_RAY_0835.JPG,0253_20140417_HBi_03_RAY_0835.JPG,.jpg,5839467,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0253_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,98781518a273e4e079be330f1556ce39ca4662e6400b2fb83a20b6777dd06bc1,unknown,pending,unreviewed,,,03_7.0,labeled,1,1.0
IMG_3be4c95c39822645,03/80 and above/07/0254_20140417_HBi_03_RAY_0836.JPG,0254_20140417_HBi_03_RAY_0836.JPG,.jpg,5896893,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0254_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,18e71e1bfc755a188649fc2d53efaf6e3a922ad8abcbd5d8d09e121cf66b3ef2,unknown,pending,unreviewed,,,03_7.0,labeled,1,1.0
IMG_043fc8d5cb71ffc0,03/80 and above/07/0319_20140417_HBi_03_RAY_0929.JPG,0319_20140417_HBi_03_RAY_0929.JPG,.jpg,5412785,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0319_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,2836385718a336a6e458b92f1c7e67f2a21ddc64e87f0bc882b97e42c3d39bb5,unknown,pending,unreviewed,,,03_7.0,labeled,1,0.8644519859764923
IMG_a9a6feb7d1d4e069,03/80 and above/07/0320_20140417_HBi_03_RAY_0930.JPG,0320_20140417_HBi_03_RAY_0930.JPG,.jpg,5346365,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0320_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,16d3fa0644d70f51fb5f4b100b7f7df022b0d918afee496bbefa4a179e0f5062,unknown,pending,unreviewed,,,03_7.0,labeled,1,1.0
IMG_339d3c59aa65dfd3,03/80 and above/07/0321_20140417_HBi_03_RAY_0931.JPG,0321_20140417_HBi_03_RAY_0931.JPG,.jpg,5195257,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0321_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,9e5e754b6b9e5e1b76b09424e868a2534407a3c5e92d850e3fa5d0a8e3fa1e8b,unknown,pending,unreviewed,,,03_7.0,labeled,1,0.9735057151919014
IMG_5f1db9c269b003a0,03/80 and above/07/0841_20140417_HBi_03_RAY_1878.JPG,0841_20140417_HBi_03_RAY_1878.JPG,.jpg,5614927,3,3,2014-04-17,80_and_above,07,7.0,03_07,labeled,,,03::0841_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,dc9cef3c6c82af0c64800c9d02d5b42042daaf84ffa62c356da28322a788c28a,unknown,pending,unreviewed,,,03_7.0,labeled,1,0.99164630185535
IMG_a5daa51e2871d9c2,03/80 and above/08/0235_20140417_HBi_03_RAY_0804.JPG,0235_20140417_HBi_03_RAY_0804.JPG,.jpg,5905833,3,3,2014-04-17,80_and_above,08,8.0,03_08,labeled,,,03::0235_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,74fc011bac6c0777b4e6454bea8d9638ede096b2cfa5e8d3f791ce45c2a934f4,unknown,pending,unreviewed,,,03_8.0,labeled,1,0.784769354934232
IMG_3a486e292583f5fd,03/80 and above/08/0252_20140417_HBi_03_RAY_0832.JPG,0252_20140417_HBi_03_RAY_0832.JPG,.jpg,5818273,3,3,2014-04-17,80_and_above,08,8.0,03_08,labeled,,,03::0252_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,c6edf969cc4f6703c8eab280cee6cbbb6898bf8ad5d80c9965e3cc02066387f1,unknown,pending,unreviewed,,,03_8.0,labeled,1,1.0
IMG_d3e98335dbe44b76,03/80 and above/08/0340_20140417_HBi_03_RAY_0968.JPG,0340_20140417_HBi_03_RAY_0968.JPG,.jpg,1639861,3,3,2014-04-17,80_and_above,08,8.0,03_08,labeled,,,03::0340_20140417_HBi_03_RAY,filename_trailing_number,medium,2376,1062,JPEG,readable,6fd150395d321ad10957970aed03b11940faf9c2da072d073dc6b6faba7a8ef6,unknown,pending,unreviewed,,,03_8.0,labeled,-1,0.0
IMG_19fc4b72ac608282,03/80 and above/09/0148_20140417_HBi_03_RAY_2027.JPG,0148_20140417_HBi_03_RAY_2027.JPG,.jpg,5606754,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0148_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,83b6cfa4a14b84fa5eb788e3c940ee1314dc8277f31cee3d26918249db76629d,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.8554387592747502
IMG_d75db0a0fe0a29d2,03/80 and above/09/0262_20140417_HBi_03_RAY_0854.JPG,0262_20140417_HBi_03_RAY_0854.JPG,.jpg,5457356,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0262_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,0fb0f40d836e7b2d64f49dca57646b92ef38eebd5b6c1371b81ea1e8098957fd,unknown,pending,unreviewed,,,03_9.0,labeled,-1,0.0
IMG_91b6f41442da18f4,03/80 and above/09/0263_20140417_HBi_03_RAY_0855.JPG,0263_20140417_HBi_03_RAY_0855.JPG,.jpg,6098380,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0263_20140417_HBi_03_RAY,filename_trailing_number,medium,4878,2526,JPEG,readable,98931b0060e82324183ed245c645bf690ada8bb82ff32721f5817580c035f096,unknown,pending,unreviewed,,,03_9.0,labeled,-1,0.0
IMG_dda0725ed8e5c4be,03/80 and above/09/0268_20140417_HBi_03_RAY_0863.JPG,0268_20140417_HBi_03_RAY_0863.JPG,.jpg,5499655,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0268_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,415d901aeef79647d3f4ae36eaa5343e179643cb44ae0136ce70ae900751854b,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.8235318209226862
IMG_5001302b0ed35221,03/80 and above/09/0269_20140417_HBi_03_RAY_0864.JPG,0269_20140417_HBi_03_RAY_0864.JPG,.jpg,5280064,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0269_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,d94feb4b22aa8c5082b72a6465fc9852c0732325bb0ac15d2487454d6db9bc9c,unknown,pending,unreviewed,,,03_9.0,labeled,-1,0.0
IMG_9e4ae5463339b33d,03/80 and above/09/0270_20140417_HBi_03_RAY_0865.JPG,0270_20140417_HBi_03_RAY_0865.JPG,.jpg,5363616,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0270_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,eeca11a0ee76641d1e32259c5bab5f97175864a0b22cd26f2377e1a37447ca4b,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.7983868238321533
IMG_1636755f70f7c2a6,03/80 and above/09/0439_20140417_HBi_03_RAY_1125.JPG,0439_20140417_HBi_03_RAY_1125.JPG,.jpg,5652423,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0439_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,5998ad18ba689ade14aa54470c3b8e6b2e3210229d1e0aa682099c0d2463428a,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.9470520861121973
IMG_47e393aa821fedbd,03/80 and above/09/0440_20140417_HBi_03_RAY_1126.JPG,0440_20140417_HBi_03_RAY_1126.JPG,.jpg,5385597,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0440_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,370e50a2715bd847c50c10e192cc5df9dd4174c7377dd4d24e38b42978ad5de9,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.7899068957478376
IMG_302da20670764559,03/80 and above/09/0463_20140417_HBi_03_RAY_1184.JPG,0463_20140417_HBi_03_RAY_1184.JPG,.jpg,2250906,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0463_20140417_HBi_03_RAY,filename_trailing_number,medium,2877,1207,JPEG,readable,c8c8accfb9100b62820f2bb44335b7359c50af1e957e8f6bdc73c5072da8709d,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.9802572892318154
IMG_b825df862b6e289f,03/80 and above/09/0464_20140417_HBi_03_RAY_1185.JPG,0464_20140417_HBi_03_RAY_1185.JPG,.jpg,7473914,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0464_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,54a9cd54cfcf7d5be3a144aab0cb351644c235072cf2bdbf44d9fb82a9bb4043,unknown,pending,unreviewed,,,03_9.0,labeled,1,0.9803659463803628
IMG_24134fc15ba96652,03/80 and above/09/0488_20140417_HBi_03_RAY_1222.JPG,0488_20140417_HBi_03_RAY_1222.JPG,.jpg,6545650,3,3,2014-04-17,80_and_above,09,9.0,03_09,labeled,,,03::0488_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,c2a2d5aed64e506119a8ad13d573fe7bf45cb45d178d7aa5245fbd16d1706ea3,unknown,pending,unreviewed,,,03_9.0,labeled,-1,0.0
IMG_74aa811586e07cff,03/80 and above/10/0285_20140417_HBi_03_RAY_0885.JPG,0285_20140417_HBi_03_RAY_0885.JPG,.jpg,3091532,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0285_20140417_HBi_03_RAY,filename_trailing_number,medium,3644,1558,JPEG,readable,7f74cb2d0243fa4561b9a3b4b692040a9ab48bfaf37bb46da0aae4b0809ce305,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.7704179927249915
IMG_0f0cd0e7c57181b2,03/80 and above/10/0286_20140417_HBi_03_RAY_0886.JPG,0286_20140417_HBi_03_RAY_0886.JPG,.jpg,5326925,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0286_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,7b21c83e14a87db83c897249347a05bf11e8706ea10437931e2b6d59398dd587,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_814ea15230cf77ff,03/80 and above/10/0287_20140417_HBi_03_RAY_0887.JPG,0287_20140417_HBi_03_RAY_0887.JPG,.jpg,5496501,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0287_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,dc7886ade9a307777dd7af7128753279e2c3e7821f089b9b601da2a694b568a7,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_5ac5d19ee41e1d13,03/80 and above/10/0297_20140417_HBi_03_RAY_0899.JPG,0297_20140417_HBi_03_RAY_0899.JPG,.jpg,5167793,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0297_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,94798cbef123f86475610ef961402cf71f3e0143e0ee0e574cc089771bbf0e0b,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_3181ffe87aa13433,03/80 and above/10/0317_20140417_HBi_03_RAY_0927.JPG,0317_20140417_HBi_03_RAY_0927.JPG,.jpg,5810329,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0317_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b797dbe5016bc03279c1d990fe6a440a825959b3284c133161b35c59446f4c92,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_8b9236cb98f368af,03/80 and above/10/0318_20140417_HBi_03_RAY_0928.JPG,0318_20140417_HBi_03_RAY_0928.JPG,.jpg,5883440,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0318_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,240cf01aea12f66a2d068a4b2585a87d0b0055b23348ea63117aea05b37f6ed7,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9975863278558851
IMG_7221598f1ce69371,03/80 and above/10/0330_20140417_HBi_03_RAY_0954.JPG,0330_20140417_HBi_03_RAY_0954.JPG,.jpg,6163023,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0330_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,72c158def83c4337dd6abf906a270004ff19680cfe6501ec0195992859923737,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9090829569923424
IMG_154da4f02db54fae,03/80 and above/10/0414_20140417_HBi_03_RAY_1087.JPG,0414_20140417_HBi_03_RAY_1087.JPG,.jpg,5531799,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0414_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,366460f1427c33848aba9fa44571722e9653ef4038185c4db6f9f1ba396d834b,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9464932769545394
IMG_335800c884833eed,03/80 and above/10/0415_20140417_HBi_03_RAY_1088.JPG,0415_20140417_HBi_03_RAY_1088.JPG,.jpg,5216498,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0415_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,445f7c5ac54b35621196a3d22d1b813f92761b8ea20f324371a634b4771a3ff4,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_65f909fa289786fa,03/80 and above/10/0435_20140417_HBi_03_RAY_1121.JPG,0435_20140417_HBi_03_RAY_1121.JPG,.jpg,7276188,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0435_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,9bb643accce425a5bd4688d64fed0469a51cead68bb361be01450be25c98b9b7,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_1cd9988f9d499955,03/80 and above/10/0465_20140417_HBi_03_RAY_1186.JPG,0465_20140417_HBi_03_RAY_1186.JPG,.jpg,6755334,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0465_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,93d851acfba031428b789f319f81fa9ebd2d85b150a6bbd4f7d2456a1dcbad36,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.8929953177741876
IMG_3fff93b7a18937ff,03/80 and above/10/0466_20140417_HBi_03_RAY_1187.JPG,0466_20140417_HBi_03_RAY_1187.JPG,.jpg,6523036,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0466_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,e282156045d25d7a9d67e292ee57bd6505a07b4537c538c95c0e419e8875f760,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9198001686730373
IMG_4b86dee50375da53,03/80 and above/10/0467_20140417_HBi_03_RAY_1188.JPG,0467_20140417_HBi_03_RAY_1188.JPG,.jpg,6561409,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0467_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,a16356345a54899bd223730587ca66cacb797c2832c13bfa2e4ff6fd6de3897f,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9198001686730373
IMG_e9581439a4d2c0fb,03/80 and above/10/0509_20140417_HBi_03_RAY_1247.JPG,0509_20140417_HBi_03_RAY_1247.JPG,.jpg,6298148,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0509_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,12d78c0a20b47a4f6ce972d97556201ad6e1569d4b0e151dfb57c149ee21ea97,unknown,pending,unreviewed,,,03_10.0,labeled,-1,0.0
IMG_c35286d04e6f978d,03/80 and above/10/0510_20140417_HBi_03_RAY_1248.JPG,0510_20140417_HBi_03_RAY_1248.JPG,.jpg,6532331,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0510_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,118bd1498ab23dd8f64847ba5aa000720989a1abaa47452363f1985fe0ca36c1,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.8415694595779943
IMG_8bed067689af3d65,03/80 and above/10/0511_20140417_HBi_03_RAY_1249.JPG,0511_20140417_HBi_03_RAY_1249.JPG,.jpg,5554423,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0511_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,4125c1aae804cb6bfc684b2ef9b94b1760798d992e081abc52d78bc35de63745,unknown,pending,unreviewed,,,03_10.0,labeled,1,0.9058419359107535
IMG_b00cc602f340f203,03/80 and above/10/0527_20140417_HBi_03_RAY_1271.JPG,0527_20140417_HBi_03_RAY_1271.JPG,.jpg,2092282,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0527_20140417_HBi_03_RAY,filename_trailing_number,medium,2915,1147,JPEG,readable,9d96067847b4f4b01123954db347f2ac1600612825f950cb3fc23c764a6c2309,unknown,pending,unreviewed,,,03_10.0,labeled,2,1.0
IMG_fd391b80928842b0,03/80 and above/10/0677_20140417_HBi_03_RAY_1552.JPG,0677_20140417_HBi_03_RAY_1552.JPG,.jpg,6225709,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0677_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b7503852860e517edeee8d842a783483651ffc8817b69c8d93c1f84ca6762d72,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_be100e1748f17ad1,03/80 and above/10/0678_20140417_HBi_03_RAY_1553.JPG,0678_20140417_HBi_03_RAY_1553.JPG,.jpg,6351028,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0678_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,9b62586a6a3fd80307fec90252bfcc8af2a017dcb07b537824f4efb1ac7e2fa8,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_f2f062b428b6acde,03/80 and above/10/0702_20140417_HBi_03_RAY_1646.JPG,0702_20140417_HBi_03_RAY_1646.JPG,.jpg,3448764,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0702_20140417_HBi_03_RAY,filename_trailing_number,medium,3803,1427,JPEG,readable,9873b9cfb499301e49e0b7619202de2fa9058d00f6b1eddfdde11868014e03f9,unknown,pending,unreviewed,,,03_10.0,labeled,-1,0.0
IMG_fc68eb5adc45dcb9,03/80 and above/10/0703_20140417_HBi_03_RAY_1647.JPG,0703_20140417_HBi_03_RAY_1647.JPG,.jpg,6586496,3,3,2014-04-17,80_and_above,10,10.0,03_10,labeled,,,03::0703_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,891694839ecce1dfe5fd9d45ab4eca5bab14d50678a861655c5242deacae6806,unknown,pending,unreviewed,,,03_10.0,labeled,1,1.0
IMG_41a15bee1ec02acd,03/80 and above/11/0337_20140417_HBi_03_RAY_0965.JPG,0337_20140417_HBi_03_RAY_0965.JPG,.jpg,3453718,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0337_20140417_HBi_03_RAY,filename_trailing_number,medium,3737,1521,JPEG,readable,0adabd932dffefebdd0636f399f031bcf64f96123846ea71237dcbafffda6733,unknown,pending,unreviewed,,,03_11.0,labeled,-1,0.0
IMG_c3eab7f40d20dd73,03/80 and above/11/0338_20140417_HBi_03_RAY_0966.JPG,0338_20140417_HBi_03_RAY_0966.JPG,.jpg,6677064,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0338_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,885922f029b0addb4437477daea75c2b981c54e4288d7e1f11ffb6618654ca97,unknown,pending,unreviewed,,,03_11.0,labeled,1,0.955996465101894
IMG_eaf2a14e7dfe9158,03/80 and above/11/0339_20140417_HBi_03_RAY_0967.JPG,0339_20140417_HBi_03_RAY_0967.JPG,.jpg,6664822,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0339_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,2a69b9c094fae8401214da3e0e97fb8dbab5561f01129cbbb88f3976b1814b32,unknown,pending,unreviewed,,,03_11.0,labeled,-1,0.0
IMG_caa030f10c6db656,03/80 and above/11/0681_20140417_HBi_03_RAY_1556.JPG,0681_20140417_HBi_03_RAY_1556.JPG,.jpg,6067142,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0681_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,d88d1d541e6f6d3d31fa9f6856c5081e16b69b87ba519de921f5f7d768be1d91,unknown,pending,unreviewed,,,03_11.0,labeled,-1,0.0
IMG_ba43326507a4120a,03/80 and above/11/0796_20140417_HBi_03_RAY_1809.JPG,0796_20140417_HBi_03_RAY_1809.JPG,.jpg,6421470,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0796_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,42f8212c532da12251bd008fe3b94c2d6c1b63f3464775d66e7756b78eed42ae,unknown,pending,unreviewed,,,03_11.0,labeled,1,0.9606654363537022
IMG_b6342a46f1941cbd,03/80 and above/11/0914_20140417_HBi_03_RAY_1987.JPG,0914_20140417_HBi_03_RAY_1987.JPG,.jpg,2780673,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0914_20140417_HBi_03_RAY,filename_trailing_number,medium,3227,1357,JPEG,readable,6e1c96f9c33b31c5848974c188f00df8c43a0a993ef59c909b746438a75b241b,unknown,pending,unreviewed,,,03_11.0,labeled,1,1.0
IMG_fe7f2235d9b43df5,03/80 and above/11/0915_20140417_HBi_03_RAY_1988.JPG,0915_20140417_HBi_03_RAY_1988.JPG,.jpg,7109965,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0915_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,b51f0c80a9309161ed0300753595f1eebd3e43cca536a268107bbbd24499239b,unknown,pending,unreviewed,,,03_11.0,labeled,1,1.0
IMG_250269a43b645325,03/80 and above/11/0916_20140417_HBi_03_RAY_1989.JPG,0916_20140417_HBi_03_RAY_1989.JPG,.jpg,6954735,3,3,2014-04-17,80_and_above,11,11.0,03_11,labeled,,,03::0916_20140417_HBi_03_RAY,filename_trailing_number,medium,4896,3264,JPEG,readable,85c5ac31563df0d54f4c1f7e7a1f1cefc10856157af2d8491612a2e7b3949755,unknown,pending,unreviewed,,,03_11.0,labeled,1,1.0
IMG_eb1dc97cf3a61160,03/80 and above/12/0492_20140417_HBi_03_RAY_1227.JPG,0492_20140417_HBi_03_RAY_1227.JPG,.jpg,1649494,3,3,2014-04-17,80_and_above,12,12.0,03_12,labeled,,,03::0492_20140417_HBi_03_RAY,filename_trailing_number,medium,3265,885,JPEG,readable,fb696344ec3528f6a83a9602376049010599b16542a568b265c24f041de31629,unknown,pending,unreviewed,,,03_12.0,labeled,-1,0.0
